COMID,Stream DO
24357759,10.56942008
24357761,10.40372614
24357763,10.38951847
24357765,9.15185948
24357767,10.43141241
24357769,10.45989816
24357771,10.10290593
24357773,10.25121868
24357775,10.17350503
24357777,10.10250503
24357779,8.397258795
24357781,7.868382353
24357783,8.438606119
24357785,8.574494261
24357787,10.28480034
24357789,8.271824184
24357791,10.47880624
24357793,9.983982626
24357795,10.46471854
24357797,10.61555991
24357799,8.795537609
24357801,9.364546034
24357803,9.911417541
24357805,10.25504393
24357807,10.53467052
24357811,10.30091225
24357813,10.40530931
24357815,7.868382353
24357817,9.345867935
24357819,10.08977747
24357821,10.32259808
24357823,10.55714943
24357825,9.762690281
24357827,10.38601465
24357829,10.32646436
24357831,9.360449175
24357833,10.16019509
24357835,7.868382353
24357837,9.662810694
24357839,10.45811177
24357841,9.546721613
24357843,10.17499987
24357845,10.55235299
24357847,8.741252412
24357849,10.28013152
24357851,8.368976218
24357853,10.25909305
24357855,9.769505505
24357857,9.685453873
24357859,8.078189561
24357861,8.807764217
24357863,10.6057215
24357865,10.68150322
24357867,10.27506259
24357869,9.518222711
24357871,10.63802483
24357873,9.967594608
24357875,10.56499244
24357877,10.50255966
24357879,10.55305414
24357881,10.51821829
24357883,9.519116565
24357885,9.633819164
24357887,10.46589831
24357889,8.867190447
24357891,10.24758514
24357893,9.807148428
24357895,10.21977648
24357897,9.863459694
24357899,8.209379085
24357901,9.932683445
24357903,10.03684913
24357905,10.16732751
24357907,9.490592612
24357909,10.37689697
24357911,10.2865716
24357913,10.26540496
24357915,9.89973518
24357917,8.13814627
24357919,9.84374233
24357921,9.827093792
24357923,7.868382353
24357927,10.70356172
24357933,9.840624747
24357935,9.861031594
24357937,9.876363702
24357939,7.868382353
24357941,8.983723094
24357943,8.24939891
24357945,10.24629388
24357947,7.868382353
24357949,10.02438143
24357951,10.58238914
24357953,9.666129852
24357955,9.694698629
24357957,8.52318052
24357959,9.865614963
24357961,9.685339245
24357963,8.384164818
24357965,9.908427712
24357967,8.714439922
24357969,9.037418812
24357971,10.32562948
24357973,9.050482871
24357975,10.57343346
24357977,9.64297332
24357979,9.911969037
24357981,10.59399438
24357983,8.675856437
24357987,7.868382353
24357991,9.840693653
24357995,9.194845733
24357997,9.167169699
24358003,7.868382353
24358005,8.782853706
24358009,10.60836988
24358015,7.868382353
24358017,9.076303775
24358019,10.33408221
24358021,10.51082229
24358023,9.031595837
24358027,8.428560299
24358029,9.863101621
24358031,9.486735104
24358033,9.664251855
24358035,9.574378476
24358039,8.911113225
24358041,10.43631874
24358043,7.868382353
24358047,9.530524798
24358049,8.794446029
24358051,8.438563632
24358055,9.114404741
24358061,8.304958457
24358063,8.483143581
24358065,8.730909437
24358067,9.41170963
24358069,10.18440552
24358071,8.906858565
24358073,8.750842786
24358075,9.863948447
24358077,10.35801577
24358079,8.501238294
24358081,10.17117972
24358083,10.11687701
24358085,10.28518123
24358089,8.930262553
24358091,8.789276997
24358093,8.615295388
24358095,9.072826869
24358097,8.641912658
24358099,8.126676507
24358103,8.532852155
24358105,8.841637866
24358107,10.28167216
24358109,10.23187709
24358111,9.937344562
24358113,10.0567326
24358115,8.64370667
24358117,8.067311184
24358119,8.838718822
24358123,9.188837799
24358125,10.43898218
24358127,9.131321882
24358129,10.03422484
24358131,8.815931315
24358133,7.975770682
24358135,9.810430887
24358137,9.717873303
24358139,9.952248614
24358141,8.619317312
24358143,8.78492416
24358145,9.439590345
24358147,9.624350948
24358149,9.382494485
24358151,9.661118549
24358153,9.431815875
24358155,9.797861859
24358157,9.674847902
24358159,9.304667808
24358161,10.3101225
24358163,9.636539923
24358165,7.868382353
24358167,9.058518059
24358169,8.810419243
24358171,8.799411582
24358173,9.891432922
24358175,9.891587867
24358177,10.286346
24358179,8.806518414
24358181,9.81717049
24358183,9.981900315
24358185,9.52317905
24358187,10.03848166
24358189,10.10464403
24358191,9.763166678
24358193,10.20925227
24358195,10.08867518
24358197,10.21353578
24358199,8.861893233
24358201,7.868382353
24358203,11.02476112
24358205,10.49873577
24358207,9.970670781
24358209,9.707824876
24358211,9.655056834
24358213,10.00920077
24358217,10.0743796
24358219,10.07426554
24358221,10.07042383
24358223,10.05899998
24358225,9.919674502
24358227,11.20836493
24358229,8.792958984
24358231,9.512367205
24358233,9.208494826
24358235,10.3513395
24358237,9.8310615
24358239,10.48498503
24358241,9.088193699
24358243,10.37643597
24358245,9.626196011
24358247,10.21236644
24358249,10.69018684
24358251,10.47999612
24358253,8.368392873
24358255,10.50288972
24358257,10.70301522
24358259,10.21353578
24358261,10.58942258
24358263,10.68908656
24358265,9.915726581
24358267,9.61252017
24358269,10.43056936
24358271,10.35227001
24358273,9.319785609
24358275,9.299803582
24358277,8.784683164
24358279,9.977257568
24358281,10.27335188
24358283,10.31445128
24358285,9.78618105
24358287,9.999121444
24358289,10.62786044
24358291,10.10356669
24358293,9.996754132
24358295,9.566297006
24358297,9.145955673
24358299,10.60868773
24358301,10.52887579
24358303,9.519991592
24358305,10.37430926
24358307,10.36343926
24358309,9.257569642
24358311,8.940036996
24358313,10.41741093
24358315,10.11319946
24358317,9.252799631
24358319,9.40002032
24358323,8.780052207
24358325,9.785959808
24358327,9.170011593
24358329,9.260065045
24358331,10.06576569
24358333,9.955160518
24358335,10.22095952
24358337,8.895102428
24358339,10.53382138
24358341,10.52924703
24358343,8.855082797
24358347,8.850221877
24358349,10.00642174
24358351,8.352138629
24358353,7.868382353
24358355,9.628339738
24358363,10.30185025
24358369,9.672550378
24358371,9.245938286
24358373,9.40002032
24358375,9.216540711
24358377,8.550216883
24358379,9.908460532
24358381,8.541909132
24358383,9.332087692
24358385,10.13921054
24358387,8.689151107
24358389,7.868382353
24358391,10.5864107
24358393,10.39854954
24358395,9.967836902
24358397,8.886476688
24358399,10.35413563
24358401,7.868382353
24358403,9.255550636
24358405,9.912299483
24358407,8.878351591
24358409,10.24901705
24358411,8.697256205
24358417,10.74346183
24358421,9.912549467
24358423,10.8950139
24358425,9.83223355
24358427,7.868382353
24358429,7.868382353
24358431,9.026743393
24358433,9.525051108
24358435,9.993980177
24358437,10.67331948
24358441,9.795834497
24358443,10.76058806
24358445,10.8629454
24358447,7.868382353
24358449,10.61497318
24358453,7.868382353
24358455,7.868382353
24358457,10.95087432
24358459,7.868382353
24358463,9.571011856
24358465,10.18318814
24358467,10.3565815
24358469,9.353640223
24358471,10.27293459
24358473,10.5549762
24358475,10.22957942
24358477,10.25345142
24358479,10.07186347
24358481,9.78288825
24358483,9.539186365
24358485,10.2224696
24358489,10.19178089
24358491,8.917033562
24358493,10.11038554
24358497,9.776374996
24358499,10.35618739
24358501,9.714344826
24358503,10.54601813
24358505,9.620964068
24358507,10.31931679
24358509,10.27772478
24358511,10.20144452
24358513,10.16831463
24358515,10.06888367
24358517,9.821278644
24358519,8.413083777
24358521,9.225945449
24358525,10.11257612
24358527,10.20600425
24358531,8.712190026
24358533,8.874380479
24358535,9.069997117
24358537,8.434677552
24358539,10.60549506
24358541,10.126063
24358543,10.29083728
24358545,10.61865335
24358547,9.050053211
24358549,10.1965959
24358551,10.13622978
24358553,10.3092616
24358555,10.3097922
24358557,8.790118132
24358559,10.9806385
24358561,10.11458206
24358563,9.928431343
24358565,9.752668359
24358567,10.16191585
24358569,10.26881203
24358571,10.24857083
24358573,9.537961518
24358575,8.553122114
24358577,8.824611986
24358579,8.340288987
24358581,10.22078959
24358583,9.506081676
24358585,8.598157432
24358587,8.598157432
24358589,7.967115946
24358597,10.23314737
24358599,11.56912613
24358601,10.23073859
24358603,9.113225151
24358605,8.314573902
24358607,10.49281164
24358609,9.117930506
24358611,8.856023679
24358613,9.725699671
24358615,10.25484312
24358617,10.25474055
24358619,9.848876935
24358621,11.57703552
24358623,10.29316568
24358625,10.16028887
24358627,9.026325423
24358629,10.12973497
24358631,8.851298869
24358633,8.821756324
24358635,7.868382353
24358637,9.393453636
24358641,7.868382353
24358643,8.694661074
24358645,10.25359837
24358647,10.13836733
24358649,9.445693833
24358651,8.843871668
24358653,8.533379968
24358655,8.912614111
24358657,10.10402676
24358659,10.04467749
24358661,10.49780196
24358663,11.01205994
24358665,10.71537309
24358667,10.15323722
24358669,10.58974413
24358671,10.04371376
24358673,9.970447822
24358675,10.55916637
24358677,8.781448478
24358679,10.52340633
24358681,9.847068442
24358683,10.32433925
24358685,9.353540199
24358687,9.960594417
24358689,10.51523053
24358693,10.57062309
24358697,10.42671133
24358699,9.663510615
24358701,9.697047867
24358705,10.26963918
24358707,9.642196747
24358709,10.49687682
24358711,9.826796664
24358713,9.89584611
24358715,7.868382353
24358717,9.974512973
24358719,10.41488585
24358721,10.59419522
24358723,9.875178254
24358725,11.48915341
24358727,10.64222981
24358729,11.28266335
24358731,10.4964035
24358733,10.26362916
24358735,10.26865901
24358737,9.845254661
24358739,9.946867809
24358741,10.12932847
24358743,10.49037935
24358745,9.6178834
24358747,10.30939133
24358749,10.55286338
24358751,10.31425225
24358755,10.23714985
24358757,9.501769108
24358759,7.868382353
24358761,8.583750887
24358763,9.305034005
24358765,8.795785503
24358767,10.11701122
24358769,9.047876593
24358771,9.077904144
24358773,10.0145351
24358775,9.141223056
24358777,10.73211147
24358779,9.165207773
24358781,9.165207773
24358783,9.80844384
24358785,10.20978539
24358787,9.007655064
24358789,10.16943439
24358791,10.14766916
24358793,10.53893649
24358795,10.41716054
24358797,10.32938364
24358799,8.799593385
24358801,10.44969632
24358805,10.37871011
24358807,10.20789062
24358809,10.37204777
24358811,10.44864549
24358813,7.868382353
24358815,7.868382353
24358817,7.868382353
24358819,9.007655064
24358821,10.21489555
24358823,9.303502067
24358825,9.741914741
24358827,10.23810651
24358829,7.868382353
24358831,10.20934555
24358833,11.56395718
24358835,8.75923643
24358837,9.950201922
24358839,9.525588085
24358841,10.45587685
24358843,9.003637981
24358845,7.868382353
24358847,10.26554241
24358849,10.19969715
24358851,8.091204959
24358853,9.63067716
24358855,10.20572701
24358857,9.592276103
24358861,9.85780965
24358863,9.521812855
24358865,9.555032731
24358867,8.64210292
24358869,9.835738935
24358871,9.18533706
24358873,8.639222287
24358875,10.3576441
24358877,10.3576441
24358879,10.62938882
24358881,9.003637981
24358883,9.426621057
24358885,9.790971404
24358887,9.851061396
24358889,9.790971404
24358891,8.821223369
24358893,9.976745012
24358895,10.00935957
24358897,10.00970574
24358899,10.13007151
24358903,8.969896301
24358905,10.05519854
24358907,10.37832233
24358909,8.969896301
24358911,10.4570295
24358913,10.49678671
24358915,10.26171656
24358917,9.911309331
24358919,9.043122295
24358921,9.760091273
24358923,9.819504122
24358925,7.868382353
24358927,8.979464784
24358929,9.599608865
24358931,9.599608865
24358933,9.184728868
24358935,9.869238474
24358937,9.711231471
24358939,7.942294519
24358941,9.14688632
24358943,7.868382353
24358945,7.868382353
24358947,9.55909659
24358955,10.39030638
24358957,9.575618344
24358959,8.821223369
24358961,9.38077233
24358963,10.28285319
24358965,10.49178075
24358967,10.31063193
24358969,10.36825679
24358971,7.868382353
24358973,10.53762493
24358977,10.48727791
24358979,10.27595631
24358981,7.868382353
24358983,7.868382353
24358985,10.38397795
24358987,9.488787312
24358989,8.422723868
24358991,10.50931067
24358993,10.20414253
24358995,10.20414253
24358997,10.32312233
24358999,10.04474354
24359001,10.3983205
24359003,9.746322408
24359005,9.426621057
24359007,8.717532281
24359009,9.328802562
24359011,10.04710795
24359013,10.23694054
24359015,7.888383803
24359017,9.794135486
24359019,9.618260436
24359021,10.54754177
24359025,11.69236952
24359027,9.512516009
24359029,10.55625951
24359031,9.650303722
24359033,10.24205904
24359041,10.33636223
24359043,8.856689953
24359045,10.22351901
24359047,7.868382353
24359051,9.228167518
24359053,10.11934922
24359055,10.6935153
24359057,10.66462373
24359059,10.63598827
24359061,9.518794374
24359065,10.40792674
24359067,9.659512392
24359069,9.693263744
24359071,8.47596733
24359073,9.541247834
24359075,10.13282237
24359077,11.76768399
24359079,10.19816266
24359081,11.48092922
24359083,11.54795389
24359085,9.632554528
24359087,9.819258183
24359089,9.684768959
24359091,9.820141672
24359093,9.95920489
24359095,9.874654848
24359097,9.852396514
24359099,9.569794342
24359103,9.974251583
24359105,10.75109075
24359107,10.7505134
24359109,10.09616214
24359113,8.813183553
24359119,9.126978836
24359123,9.121113871
24359125,10.17763657
24359127,7.868382353
24359129,10.73499588
24359131,8.811420677
24359137,9.634547171
24359139,9.807641503
24359141,9.742401112
24359143,9.38327583
24359145,9.838879356
24359147,9.223280443
24359149,9.838879356
24359151,9.218419523
24359153,10.21225452
24359155,10.03836628
24359157,9.453603592
24359159,8.991647308
24359161,10.0293464
24359163,10.02909097
24359165,9.453603592
24359169,9.417584131
24359171,10.09276996
24359173,10.14475534
24359175,9.417584131
24359177,9.237159872
24359179,8.32902105
24359181,10.28139092
24359183,7.868382353
24359185,9.237159872
24359187,9.973358501
24359189,9.997530438
24359191,10.06671272
24359193,8.310497936
24359201,10.23107158
24359203,10.32733679
24359217,9.324962863
24359219,8.404624419
24359221,9.853848604
24359223,10.27145758
24359225,10.60667259
24359233,9.855382534
24359235,9.895138602
24359237,10.43348848
24359239,9.936142514
24359241,7.868382353
24359243,9.316501387
24359245,9.753296296
24359247,9.414940492
24359249,10.4544241
24359251,10.65408684
24359263,9.501177266
24359265,10.05489663
24359267,9.801635416
24359269,9.801635416
24359271,10.01349127
24359273,9.492025128
24359275,10.40195052
24359279,8.172806338
24359281,8.19111659
24359285,9.187206156
24359289,8.448275126
24359291,8.593840753
24359293,8.593537602
24359295,9.101969453
24359297,10.43311116
24359299,9.253738021
24359303,9.202876462
24359309,10.86436265
24359311,9.892916978
24359313,8.724386537
24359317,9.8180224
24359323,9.662183066
24359325,9.527336178
24359327,8.934373885
24359331,10.36643232
24359333,10.24391799
24359335,9.196718333
24359337,8.740370968
24359339,7.868382353
24359341,10.24969607
24359343,9.364703251
24359345,10.54443026
24359349,10.5613074
24359351,9.712288053
24359353,10.50325161
24359355,9.135574184
24359357,9.135574184
24359359,10.14296051
24359361,7.868382353
24359363,10.58345701
24359369,9.276645908
24359371,8.991721657
24359373,10.49105593
24359375,8.534228965
24359377,9.253375595
24359379,11.40832001
24359381,10.52652065
24359383,9.418813349
24359391,10.16480178
24359395,10.02358474
24359401,9.722873322
24359403,11.3235726
24359405,8.837662405
24359407,10.6502821
24359409,11.43973882
24359411,11.34050758
24359413,11.34340921
24359415,11.47017917
24359417,11.47017917
24359419,10.44102565
24359421,11.30080605
24359423,10.39815829
24359425,10.63586693
24359427,10.22832255
24359429,9.426851072
24359433,8.43502214
24359435,10.30495316
24359437,10.02001923
24359439,11.19800499
24359441,10.20438907
24359445,8.85356948
24359447,10.53235748
24359449,9.956006119
24359451,10.09026892
24359453,10.09999076
24359455,11.24201296
24359459,10.02212756
24359461,9.886138527
24359463,8.684214358
24359469,11.34572557
24359471,8.635327973
24359475,8.975264764
24359477,10.29833485
24359479,10.0537441
24359485,10.49329004
24359487,8.789537951
24359489,9.797477489
24359497,10.16731892
24359499,9.977770695
24359501,10.30860135
24359503,11.1087435
24359507,8.338176592
24359509,8.833860169
24359513,10.53967887
24359515,10.38096996
24359517,11.16626615
24359523,8.986613849
24359529,8.665447367
24359531,9.498445305
24359533,10.40332736
24359535,9.786108162
24359539,9.849552127
24359541,10.50954394
24359545,9.455787276
24359547,7.868382353
24359549,10.16581943
24359553,9.447066836
24359555,9.447066836
24359561,10.09871664
24359565,9.311479668
24359567,9.15251611
24359569,9.296696392
24359573,8.193398509
24359575,8.686119207
24359577,7.872621313
24359579,8.521678429
24359581,10.19260126
24359585,8.09871208
24359587,10.19266765
24359589,9.039502848
24359591,9.440816351
24359593,9.80930509
24359595,9.792239731
24359597,12.00079743
24359599,9.75932263
24359601,7.868382353
24359603,8.460496332
24359605,9.787175429
24359607,9.71406993
24359609,8.683867191
24359611,8.271207475
24359615,9.594661615
24359617,9.626800679
24359619,9.283933696
24359621,9.883923219
24359623,10.82433539
24359625,10.67270241
24359627,9.064183052
24359631,11.78434339
24359633,9.497736159
24359637,10.37951105
24359639,10.16009671
24359643,8.837113066
24359645,9.069043972
24359649,10.47219636
24359651,10.72781991
24359653,7.930118054
24359655,7.886042057
24359659,9.644044209
24359661,10.40597411
24359663,9.680300882
24359665,10.06792446
24359667,10.62714726
24359669,7.988280177
24359671,9.394672059
24359673,9.708067576
24359675,11.56536322
24359679,9.809950898
24359681,9.540151672
24359683,8.853692801
24359693,9.650636434
24359697,10.22471876
24359701,9.391411403
24359703,8.547735993
24359705,9.032996252
24359707,7.868382353
24359709,9.261150227
24359711,10.3839736
24359713,10.47641975
24359715,8.306706622
24359717,10.04962992
24359725,9.147221792
24359727,8.473409866
24359729,9.11524507
24359731,9.084581988
24359733,7.868382353
24359735,11.87331186
24359737,11.8653342
24359739,8.019281456
24359741,7.868382353
24359743,11.82878357
24359747,7.868382353
24359749,7.868382353
24359751,8.423672844
24359753,7.868382353
24359755,7.868382353
24359757,7.868382353
24359759,7.868382353
24359761,10.41940976
24359763,10.17180543
24359765,10.17189104
24359767,8.45422945
24359769,7.868382353
24359771,10.68305777
24359773,8.670102342
24359775,8.202794902
24359777,7.868382353
24359779,7.868382353
24359781,7.868382353
24359783,9.755382425
24359785,7.868382353
24359787,9.750720167
24359789,10.37170526
24359791,9.692390166
24359793,7.868382353
24359795,9.340603228
24359797,10.39218737
24359799,9.386832784
24359801,10.28060111
24359803,10.5962801
24359805,8.887455377
24359807,8.397178416
24359809,9.016121899
24359811,10.13760066
24359813,10.48872902
24359815,10.43174899
24359817,7.939450941
24359819,10.13750478
24359821,11.30017718
24359823,10.47508222
24359825,10.3761339
24359827,8.414826736
24359829,10.27755925
24359831,10.21718909
24359839,9.704980186
24359841,10.55011179
24359843,10.65237825
24359845,9.942900919
24359847,10.55011179
24359849,10.88897937
24359851,9.757348343
24359853,11.20023265
24359855,8.830737766
24359857,11.29682545
24359859,9.119123463
24359861,9.759177628
24359863,10.19242003
24359865,10.93745317
24359867,10.38502625
24359869,8.262985644
24359871,9.288360984
24359873,10.38531051
24359875,10.58713131
24359877,9.947034507
24359879,10.76304292
24359885,11.28361712
24359887,7.868382353
24359889,7.868382353
24359893,11.28297944
24359899,9.058824598
24359903,8.587152427
24359905,10.93744182
24359909,10.19052086
24359911,11.32874874
24359913,10.19637455
24359915,8.91821994
24359917,9.160615769
24359919,10.08913897
24359921,10.54151159
24359923,8.764498859
24359925,10.25003927
24359927,9.956528086
24359929,10.50604249
24359931,9.978694323
24359933,10.49774953
24359935,10.02232926
24359937,10.74993532
24359939,10.75061513
24359943,10.7450744
24359945,10.34789584
24359947,9.955584061
24359951,10.54228585
24359953,10.34789584
24359955,10.74575421
24359957,10.92648349
24359959,10.53784575
24359961,10.92648854
24359967,9.317008052
24359969,8.315232204
24359971,9.61534244
24359977,10.25506946
24359979,9.982214706
24359981,9.632029246
24359983,11.67507487
24359985,11.44604433
24359987,10.9319867
24359989,9.599255452
24359991,10.93213919
24359993,10.92647112
24359995,7.868382353
24359997,10.902621
24359999,9.818257085
24360001,10.2147841
24360003,11.0615642
24360007,10.76304292
24360009,7.868382353
24360011,9.507591504
24360015,10.93411678
24360021,9.718748198
24360023,9.709832101
24360025,10.93411933
24360027,9.459969448
24360029,8.919498939
24360033,10.61832938
24360035,11.63785705
24360037,10.57625497
24360039,10.31560224
24360041,9.711938516
24360043,10.88766742
24360049,11.93573286
24360051,10.37341082
24360057,10.58694761
24360059,10.17357214
24360061,11.98277368
24360063,9.805497884
24360065,11.83898227
24360067,9.082038641
24360069,10.13052483
24360071,11.77394635
24360073,9.955625526
24360075,9.811269316
24360077,9.764882241
24360079,10.40576657
24360081,10.21288747
24360083,10.35561531
24360087,9.884019469
24360091,10.08951573
24360097,10.27682682
24360099,9.821021318
24360101,10.44355382
24360103,9.228452386
24360105,10.58268909
24360107,9.864454986
24360109,10.26686742
24360111,9.862438375
24360113,10.11732071
24360115,10.49523738
24360117,10.69493896
24360119,10.23323304
24360123,10.49010394
24360125,9.835436457
24360127,10.22562149
24360135,10.71385764
24360137,11.09709748
24360143,10.04166945
24360145,10.23491938
24360147,10.25037398
24360149,11.34826308
24360151,10.01908274
24360155,9.686760073
24360157,10.22774741
24360159,10.75121778
24360161,10.93732166
24360163,10.2230679
24360165,10.97577607
24360167,9.63155694
24360169,10.37004824
24360171,10.10838352
24360173,9.914290069
24360175,10.83288044
24360177,11.2223823
24360179,10.28869275
24360181,10.37784581
24360185,10.35828608
24360187,11.06864813
24360189,11.57568937
24360191,10.85929019
24360193,10.78530884
24360195,11.02141664
24360197,11.28098812
24360199,11.01438076
24360201,11.36466602
24360203,10.34301402
24360207,10.69707505
24360209,10.23412516
24360211,10.67493199
24360213,10.88276582
24360215,10.9251488
24360217,10.62790978
24360219,10.05351171
24360221,11.33810861
24360223,10.14188624
24360225,10.53221095
24360227,10.38096262
24360229,7.868382353
24360231,10.56086089
24360233,10.72693985
24360235,10.6351565
24360237,10.25525323
24360239,10.34790669
24360241,10.67203207
24360243,10.63196825
24360247,10.23118793
24360255,10.90174612
24360257,10.71696312
24360259,10.45991962
24360261,11.02114829
24360263,10.41059796
24360265,10.43844493
24360269,10.46993762
24360273,10.1944697
24360275,10.54656618
24360277,11.17822338
24360281,10.93045673
24360285,10.97834157
24360287,10.23108112
24360289,10.54618644
24360293,10.87170435
24360295,10.68086246
24360299,10.09518554
24360301,10.40128461
24360303,10.3105145
24360309,10.59009265
24360311,10.76503575
24360315,10.79552098
24360317,9.01829707
24360319,10.35011406
24360321,10.52331428
24360323,10.42666421
24360325,9.766178147
24360329,10.54511185
24360331,10.84307852
24360333,9.886062133
24360335,10.22419822
24360337,10.28801941
24360339,10.53833336
24360341,10.61722523
24360343,9.437025711
24360345,9.905544427
24360347,10.68092289
24360349,10.53799155
24360351,10.71484244
24360353,10.66485962
24360355,10.31983404
24360357,10.07265644
24360359,10.57557412
24360363,10.37088339
24360365,10.51418228
24360369,10.48285669
24360375,9.690594333
24360377,10.59699743
24360379,10.67072406
24360381,10.50214077
24360383,9.643259397
24360387,10.3455346
24360389,10.52808525
24360391,10.51044545
24360393,10.49586173
24360395,10.1952946
24360397,10.84323995
24360399,10.84323995
24360401,8.214506846
24360403,10.62004822
24360405,10.6855942
24360407,10.43781653
24360409,10.9307189
24360411,10.51447397
24360413,10.35475071
24360415,8.736978767
24360417,8.975211043
24360425,10.69531604
24360427,10.64716636
24360429,10.37291522
24360431,10.5870243
24360433,9.43419435
24360439,10.7994893
24360443,10.87814342
24360445,9.99185212
24360447,9.926139613
24360449,10.58338904
24360451,10.34951387
24360455,9.268375763
24360457,10.27248474
24360459,10.71954238
24360463,10.30801582
24360465,9.95583103
24360467,10.40978261
24360469,10.51549778
24360471,10.57868291
24360473,9.054335789
24360475,10.35941659
24360477,10.53504327
24360479,10.05613015
24360481,10.15603236
24360483,10.04355834
24360485,9.810688921
24360487,10.59582194
24360489,10.2976615
24360491,10.2499404
24360493,9.869020321
24360495,10.32855788
24360497,9.282844135
24360499,10.90115435
24360503,10.27132427
24360505,9.474621522
24360507,9.68656257
24360509,10.51924692
24360511,10.29078232
24360513,9.600529872
24360515,9.374541082
24360517,9.639852558
24360519,10.03817977
24360521,9.712836875
24360523,9.729238073
24360525,9.930484096
24360527,9.473995053
24360529,10.45655734
24360535,10.2947383
24360537,10.97896118
24360539,10.48239902
24360543,10.67213754
24360545,10.51643961
24360549,9.889069872
24360551,9.93621479
24360553,10.7718656
24360555,10.69440511
24360557,10.36724743
24360561,10.24404446
24360563,10.25699259
24360565,11.05908785
24360567,10.82904285
24360569,10.17864019
24360571,10.84100513
24360573,10.44968338
24360575,10.69077484
24360577,9.912555043
24360579,10.86668484
24360581,10.46787589
24360583,11.3730485
24360585,10.14192858
24360587,10.7903956
24360589,8.785984543
24360591,10.73569251
24360593,10.44262073
24360595,10.75395196
24360597,10.07425851
24360599,10.84929549
24360601,10.07559253
24360603,10.73010209
24360605,9.942895976
24360607,10.56066182
24360609,10.08776396
24360611,10.49055684
24360613,9.909299172
24360615,9.490794057
24360617,10.14010136
24360619,10.70016995
24360621,9.192151962
24360623,9.86704763
24360625,10.42468918
24360627,10.00285112
24360629,10.30829776
24360631,10.30338178
24360639,10.53304742
24360651,10.35143706
24360755,10.9805909
24360821,10.19960235
24360883,9.745403317
24360885,9.083343995
24361037,8.599792225
24361069,10.94406263
24361083,10.93935273
24361089,10.93482014
24361103,10.93409942
24361107,10.93412265
24361109,10.92647258
24361111,10.93409993
24361115,10.93196578
24361117,10.93196505
24361119,10.93212229
24361125,10.93196772
24361139,10.53075629
24361165,10.54431266
24361167,10.54480993
24361169,10.54475413
24361171,10.54417764
24361195,10.37222833
24361197,11.39677838
24361199,10.36515701
24361201,10.30235879
24361203,10.35418354
24361241,10.49570069
24361267,10.21171848
24361283,10.26589226
24361289,10.29537643
24361291,10.30040563
24361315,10.59471677
24361317,10.67385942
24361321,10.69264882
24361323,9.965411815
24361325,10.38323
24361327,10.59419522
24361329,10.97574107
24361335,11.51229168
24361337,11.16257899
24361339,9.928837579
24361341,10.78913969
24361343,10.94049337
24361345,10.93754533
24361347,10.93759346
24361349,10.9325643
24361351,10.93197706
24361353,10.92646563
24361355,10.92639664
24361357,10.92633822
24361359,10.71144679
24361361,10.51055606
24361363,10.95960171
24361365,10.90633656
24361367,10.99105142
24361369,10.59548738
24361371,10.45377928
24361373,10.3759235
24361375,10.75094761
24361377,10.85832467
24361379,11.62526391
24361381,11.72639029
24361383,10.95355161
24361389,10.2134922
24361391,10.2136085
24361393,9.422040329
24361395,10.58325083
24361397,10.42560495
24361399,9.656735348
24361401,10.81416332
24361403,10.93445752
24361405,10.98759755
24361407,9.703416355
24361409,9.997442307
24361411,11.61415435
24361413,11.19300854
24361415,11.36278789
24361417,11.47835089
24361419,11.82394676
24361421,11.8779554
24372846,11.16941362
24372848,11.17400425
24372850,11.17390872
24372852,11.17388041
24372854,11.16898763
24372856,11.16808946
24372858,11.16795574
24372860,11.16739389
24372862,11.16716801
24372864,11.2004097
24372866,11.20005866
24372868,11.19979982
24372870,11.19969405
24372872,11.19954272
24372874,11.19396608
24372876,11.19347029
24372878,11.19340254
24372880,11.1883246
24372882,11.17962602
24372884,11.17957792
24372886,11.17948245
24372888,11.17932163
24372890,11.17911937
24372892,11.1790119
24372894,11.17885754
24372896,11.17388504
24372898,11.18868541
24372900,11.19314589
24372902,11.18795122
24372904,11.15918227
24372906,11.1535026
24372908,11.1529351
24372910,11.14590004
24372912,11.14066316
24372914,11.13398291
24372916,11.13372364
24372918,11.13346213
24372920,11.13199259
24372922,11.13085311
24372924,11.12970675
24372926,11.12965166
24372928,10.58820564
24372930,10.5678468
24372932,10.61458227
24372934,10.76033192
24372936,10.83165099
24372938,10.85356147
24372940,10.91254781
24372942,10.97658916
24372944,10.95275556
24372946,10.95947849
24372948,10.97984834
24372950,11.5277014
24372952,11.12831257
24372954,11.12800665
24372956,11.05251694
24372958,11.13942557
24372960,11.09571421
24372962,11.24962757
24372964,11.24580244
24372966,11.21161251
24372968,11.2104119
24372970,11.35070771
24372972,11.36683013
24372974,11.56101155
24372976,11.63128732
24372978,11.12576475
24372980,10.98825383
24372982,10.85868922
24372984,10.90036741
24372986,11.01541177
24372988,11.28199378
24372990,10.90928584
24372992,10.99318354
24372994,11.1908705
24372996,11.05250613
24372998,10.74259408
24373000,10.68436509
24373002,10.63017035
24373004,10.59093792
24373006,10.58062112
24373008,10.76067049
24373010,11.11909736
24373012,11.01228167
24373014,10.85710292
24373016,10.8971719
24373018,10.93431845
24373020,10.93037546
24373022,10.7705979
24373024,10.91551473
24373026,10.98785696
24373028,10.9747523
24373030,10.91653438
24373032,10.86242449
24373034,10.83898246
24373036,10.67860245
24373038,10.88412892
