COMID,Stream DOC
23124117,1.751205388
23124119,0.781818182
23124121,0.781818182
23124123,0.947249341
23124125,0.781818182
23124127,1.725752125
23124129,0.781818182
23124131,1.127450094
23124133,0.781818182
23124135,0.781818182
23124137,0.781818182
23124139,1.53385728
23124141,0.781818182
23124143,0.781818182
23124145,0.781818182
23124147,1.522367419
23124149,1.405750843
23124151,2.61994202
23124153,0.781818182
23124155,0.781818182
23124157,0.781818182
23124159,0.781818182
23124161,0.831062862
23124163,0.781818182
23124165,1.506459203
23124167,0.781818182
23124169,0.781818182
23124171,0.781818182
23124173,0.781818182
23124175,0.781818182
23124177,0.781818182
23124179,0.781818182
23124181,2.36574774
23124183,0.781818182
23124185,0.781818182
23124187,0.781818182
23124189,0.963656667
23124191,0.781818182
23124193,1.019467641
23124195,0.87409599
23124197,0.781818182
23124199,0.781818182
23124201,0.781818182
23124203,0.781818182
23124205,0.781818182
23124207,1.430603917
23124209,0.781818182
23124211,0.781818182
23124213,0.781818182
23124215,1.78627911
23124217,0.781818182
23124219,0.781818182
23124223,1.46909729
23124225,0.781818182
23124227,0.820425771
23124229,1.574516596
23124231,0.781818182
23124233,0.781818182
23124235,0.781818182
23124237,0.781818182
23124239,0.781818182
23124241,0.781818182
23124245,2.508465803
23124247,1.704980601
23124249,0.781818182
23124251,1.653874822
23124253,0.991518758
23124255,0.781818182
23124257,0.781818182
23124259,0.781818182
23124261,0.781818182
23124263,0.785829422
23124265,0.781818182
23124267,0.781818182
23124269,0.781818182
23124271,0.781818182
23124273,0.781818182
23124275,0.781818182
23124277,0.91980819
23124279,0.781818182
23124281,0.781818182
23124283,0.781818182
23124285,0.781818182
23124287,0.781818182
23124289,1.217339017
23124291,0.781818182
23124293,0.781818182
23124295,0.781818182
23124297,0.988447695
23124299,0.781818182
23124301,0.781818182
23124303,0.781818182
23124305,0.781818182
23124307,1.169269989
23124309,0.781818182
23124311,1.599732858
23124313,1.438798325
23124319,0.781818182
23124321,0.781818182
23124323,0.781818182
23124325,0.781818182
23124327,0.781818182
23124329,0.781818182
23124331,0.781818182
23124333,0.967776586
23124335,0.781818182
23124341,0.781818182
23124345,0.781818182
23124347,1.249010144
23124351,1.607675448
23124353,1.730141157
23124355,0.781818182
23124357,2.15579873
23124359,0.781818182
23124361,0.781818182
23124363,0.781818182
23124365,0.781818182
23124367,1.625778715
23124369,0.781818182
23124371,0.781818182
23124373,0.781818182
23124375,1.35281352
23124377,0.781818182
23124379,0.781818182
23124381,1.133321696
23124383,0.781818182
23124385,0.781818182
23124389,0.781818182
23124391,0.781818182
23124393,1.526959626
23124395,0.781818182
23124397,0.781818182
23124399,0.781818182
23124401,0.781818182
23124403,0.781818182
23124405,0.781818182
23124407,1.24627478
23124409,1.244965078
23124411,0.781818182
23124413,0.781818182
23124415,0.781818182
23124417,1.433805627
23124419,1.497034088
23124421,0.781818182
23124423,1.973409691
23124425,0.820755356
23124427,0.781818182
23124429,0.781818182
23124431,0.781818182
23124433,0.956134438
23124435,0.781818182
23124437,1.438084153
23124439,0.781818182
23124441,1.057361143
23124443,1.954821743
23124445,0.781818182
23124447,0.781818182
23124449,0.988348371
23124451,1.441727063
23124453,1.19547702
23124455,0.891827107
23124457,1.029008652
23124459,0.781818182
23124461,0.781818182
23124463,0.973145785
23124465,0.781818182
23124467,1.465820667
23124469,0.781818182
23124471,1.209785704
23124473,1.407947906
23124475,0.781818182
23124477,0.781818182
23124479,0.7957995
23124481,0.781818182
23124483,1.407270781
23124485,2.567984712
23124487,1.617123882
23124489,0.781818182
23124491,0.781818182
23124493,0.781818182
23124495,0.781818182
23124497,1.400392483
23124499,2.442649488
23124501,1.018831422
23124503,0.979061686
23124505,1.216353079
23124507,1.267934564
23124509,0.781818182
23124511,0.781818182
23124513,0.781818182
23124515,1.733347072
23124517,0.781818182
23124519,2.588123154
23124521,1.719294626
23124523,1.086560859
23124525,1.473844161
23124527,1.328033655
23124529,1.021627032
23124531,1.583319612
23124533,0.781818182
23124535,0.949522166
23124537,0.781818182
23124539,2.318788675
23124541,2.834330925
23124543,1.01433834
23124545,1.385941039
23124547,0.781818182
23124549,1.180998419
23124551,1.100574838
23124553,1.628246486
23124555,1.135414799
23124557,1.707584254
23124559,2.808080627
23124561,1.127773113
23124563,1.144660133
23124565,1.612437484
23124567,1.02392254
23124569,0.781818182
23124571,2.282828148
23124573,1.63666319
23124575,0.892215783
23124577,0.999132275
23124579,0.955919924
23124581,1.990682489
23124583,0.781818182
23124585,2.15579873
23124587,1.47347842
23124589,1.116239412
23124591,0.939658685
23124593,1.985120063
23124595,2.15579873
23124597,2.15579873
23124599,2.076460962
23124601,0.781818182
23124603,2.15579873
23124605,2.083779944
23124607,1.433449581
23124609,1.577335405
23124611,1.174449758
23124613,0.781818182
23124615,1.460738926
23124617,0.781818182
23124619,0.968716355
23124621,1.456601697
23124623,2.413700876
23124625,1.13062847
23124627,0.997862901
23124629,2.11451967
23124631,0.792039317
23124633,0.919948191
23124635,0.781818182
23124637,0.781818182
23124639,1.096940159
23124641,0.781818182
23124643,1.288765265
23124645,2.155912649
23124647,2.165277961
23124649,1.10423697
23124651,1.648154118
23124653,1.174613767
23124655,1.190053848
23124657,2.074677592
23124659,0.781818182
23124663,0.971880022
23124665,1.358156306
23124667,1.145934801
23124669,1.163521678
23124671,1.117767466
23124673,0.781818182
23124675,1.832231903
23124677,1.286623176
23124679,0.943364229
23124681,0.963671256
23124683,1.929627903
23124685,1.28826268
23124687,0.781818182
23124689,0.781818182
23124691,1.144178064
23124693,1.272387951
23124695,1.180901235
23124697,1.000194538
23124699,2.322366282
23124701,0.781818182
23124705,0.781818182
23124709,0.781818182
23124711,0.781818182
23124713,0.781818182
23124715,0.781818182
23124717,1.915207929
23124719,0.886007386
23124721,0.983254549
23124723,0.781818182
23124727,0.781818182
23124729,0.843514271
23124731,1.131011703
23124733,0.781818182
23124735,1.909388477
23124737,0.781818182
23124739,0.781818182
23124741,0.840926419
23124743,1.523513414
23124745,0.789886054
23124747,0.781818182
23124749,1.452789336
23124751,0.781818182
23124753,2.289955856
23124755,1.130848448
23124757,1.308446438
23124759,1.409280355
23124761,0.781818182
23124763,1.14020941
23124765,2.31256227
23124767,1.120025381
23124769,1.225934004
23124771,1.166034574
23124773,0.781818182
23124775,1.474575947
23124777,0.91474915
23124779,0.781818182
23124781,1.043584414
23124783,2.789591297
23124785,2.364805765
23124787,3.571801316
23124789,0.985076548
23124791,2.630997167
23124793,2.084338947
23124795,2.357154205
23124797,2.584817492
23124799,1.198815689
23124801,2.021294625
23124803,0.921697113
23124805,2.081292152
23124807,0.781818182
23124809,0.781818182
23124811,0.781818182
23124813,1.444881608
23124815,1.493751716
23124817,2.079681314
23124821,1.466305368
23124823,1.798116905
23124825,0.781818182
23124827,2.027061584
23124829,1.971659599
23124831,1.099089975
23124833,0.781818182
23124835,2.482138587
23124837,1.669606253
23124839,1.530418481
23124841,1.124252394
23124843,1.64690576
23124845,0.781818182
23124847,2.045628989
23124849,0.781818182
23124851,1.971790267
23124853,1.270743571
23124855,1.407651497
23124857,1.047935557
23124859,1.560619089
23124861,1.559448052
23124863,0.781818182
23124865,0.781818182
23124867,1.10842191
23124869,1.722807737
23124871,2.372296311
23124873,0.974025255
23124875,0.781818182
23124877,1.108099895
23124879,0.781818182
23124881,0.865295651
23124883,0.781818182
23124885,0.781818182
23124887,0.781818182
23124889,0.781818182
23124891,0.781818182
23124893,0.781818182
23124895,1.475391932
23124897,0.781818182
23124899,1.214053405
23124901,0.781818182
23124903,0.889001407
23124905,0.781818182
23124907,0.781818182
23124909,1.406598995
23124911,0.781818182
23124913,0.781818182
23124915,1.182303244
23124917,1.113576366
23124919,0.781818182
23124921,1.121299492
23124923,1.191507421
23124925,0.781818182
23124927,1.136868699
23124929,1.194478216
23124931,0.781818182
23124933,1.158217169
23124935,1.217541743
23124937,0.781818182
23124939,0.781818182
23124941,1.53505065
23124943,1.043999971
23124945,1.083672808
23124947,1.329646719
23124949,0.781818182
23124951,1.024718846
23124953,0.990217412
23124955,0.781818182
23124957,0.781818182
23124959,0.781818182
23124961,1.174676132
23124963,0.781818182
23124965,0.781818182
23124967,1.551460962
23124969,0.781818182
23124971,0.781818182
23124973,0.781818182
23124975,0.781818182
23124977,0.781818182
23124979,0.97853845
23124981,1.281763897
23124983,1.520841522
23124985,1.092213827
23124987,1.344377698
23124989,2.097648566
23124991,0.963032105
23124993,2.123319518
23124995,1.430603917
23124997,1.330084997
23124999,1.485233598
23125001,1.650617258
23125003,0.781818182
23125005,2.15579873
23125007,2.282913074
23125009,1.531422556
23125011,1.510115935
23125013,1.824491839
23125015,0.859215495
23125017,0.781818182
23125019,0.781818182
23125021,0.781818182
23125023,1.616032697
23125025,0.876618042
23125027,1.791476722
23125031,2.541461075
23125033,1.370121
23125035,1.141032063
23125039,0.781818182
23125041,1.581798407
23125043,0.781818182
23125045,1.617789537
23125047,1.427492811
23125049,1.358578654
23125051,1.964334153
23125053,1.934179946
23125055,1.712448853
23125057,1.442016002
23125059,0.913199552
23125061,0.781818182
23125063,0.99976703
23125065,1.14783497
23125067,1.46909729
23125069,1.695820978
23125071,0.941866631
23125073,1.214710334
23125075,2.187797604
23125077,0.781818182
23125079,1.391887725
23125081,0.965869952
23125085,1.44186974
23125087,1.358343001
23125089,1.352634996
23125091,1.314787192
23125093,1.019785768
23125097,0.781818182
23125099,0.781818182
23125101,1.321275745
23125103,2.15579873
23125105,1.70324728
23125107,0.972835959
23125109,1.465457076
23125111,1.136824768
23125113,1.226274148
23125115,1.415396432
23125117,1.357922459
23125119,2.15579873
23125121,1.507921632
23125123,1.334077234
23125125,2.15579873
23125127,1.49327982
23125131,1.195697573
23125139,0.781818182
23125141,1.277266431
23125143,0.781818182
23125149,1.487039145
23125153,0.781818182
23125155,0.781818182
23125157,1.144734074
23125159,0.781818182
23125161,1.099411543
23125163,1.212235532
23125165,1.610418962
23125167,1.507794893
23125169,0.991988375
23125171,0.781818182
23125177,0.781818182
23125179,0.781818182
23125181,0.781818182
23125183,1.610189604
23125185,0.781818182
23125187,0.781818182
23125189,0.781818182
23125191,0.781818182
23125193,0.781818182
23125195,0.781818182
23125197,1.513653311
23125199,1.521929101
23125201,0.781818182
23125203,0.781818182
23125205,0.781818182
23125207,0.781818182
23125209,0.781818182
23125211,0.781818182
23125213,0.781818182
23125215,0.781818182
23125217,0.781818182
23125219,1.132801771
23125221,1.737587808
23125223,1.827795515
23125225,1.767763732
23125227,1.163751413
23125229,1.166058361
23125263,1.129457433
23125287,1.212312902
23125303,1.273121103
23125329,1.646678443
23130848,1.659901707
23130850,1.616804932
23130852,1.671321019
23130854,1.599472265
23130856,1.550831726
23130858,1.593248081
23130860,1.554712124
23130862,1.556293057
23130864,1.548963717
23130866,1.587035453
23130868,1.560419026
23130870,1.582721697
23130872,1.568201361
23130874,1.552036228
23130876,1.536305292
23130878,1.539752968
23130880,1.574669057
23130882,1.580030702
23130884,1.588204156
23130886,1.644556358
23130888,1.593572887
23130890,1.648614102
23130892,1.605791119
23130894,1.570168603
23130896,1.558068566
23130898,1.884875465
23130900,1.70634321
23130902,1.659625203
23130904,0.900272445
23130906,0.882426996
23130908,0.898350141
23130910,0.871121042
23130912,1.556211338
23130914,1.463632157
23130916,1.474795152
23130918,1.492870005
23130920,1.411770222
23130922,1.438480212
23130924,1.645812043
23130926,1.432008284
23130928,1.420389011
23130930,1.432497582
23130932,1.419766564
23130934,1.409446604
23130936,1.386060102
23130938,1.919091496
23130940,1.9176277
23130942,1.383149898
23130944,1.39619851
23130946,1.677419454
23130948,1.757655785
23130950,1.739065841
23130952,1.702444142
23130954,1.734780081
23130956,1.739185605
23130958,1.729458105
23130960,1.726697041
23130962,1.728753075
23130964,1.714217952
23130966,1.734704536
23130968,1.737703567
23130970,1.7451215
23130972,1.730722152
23130974,1.809038341
23130976,1.729859652
23130978,1.69501878
23130980,0.999250822
23130982,0.883109379
23130984,1.021996909
23130986,1.040171783
23130988,1.547907566
23130990,1.102721014
23130992,0.781818182
23130994,0.81536818
23130996,0.888769452
23130998,0.862708962
23131000,0.87170574
23131002,0.903064127
23131004,0.781818182
23131006,1.090758851
23131008,1.07665895
23131010,1.055156457
23131012,1.055901791
23131014,0.781818182
23131016,0.781818182
23131018,0.781818182
23131020,0.781818182
23131022,1.0359077
23131024,1.014114795
23131026,1.003136798
23131028,1.022415264
23131030,0.98322234
23131032,0.944322184
23131034,0.944620926
23131036,0.904160921
23131038,0.943029277
23131040,0.850767832
23131042,0.878732367
23131044,0.864757095
23131046,0.853368269
23131048,0.885264546
23131050,0.87833169
23131052,0.871883092
23131054,0.88934336
23131056,1.286973726
23131058,1.355473176
23131060,0.781818182
23131062,0.781818182
23131064,0.781818182
23131066,1.850800359
23131068,1.191143837
23131070,1.228080915
23131072,1.160058197
23131074,1.324751783
23131076,1.335478605
23131078,1.407416469
23131080,0.781818182
23131082,0.781818182
23131084,0.781818182
23131086,0.781818182
23131088,0.781818182
23131090,1.123252407
23131092,0.781818182
23131094,0.781818182
23131096,0.896259411
23131098,1.150266349
23131100,1.139824755
23131102,1.12506426
23131104,1.190831888
23131106,0.97235654
23131108,0.781818182
23131110,0.961415862
23131112,0.961693741
23131114,0.997348079
23131116,1.049497518
23131118,0.940741329
23131120,0.968218337
23131122,0.867411108
23131124,0.97662751
23131126,1.354767397
23131128,0.967619443
23131130,0.934871769
23131132,0.781818182
23131134,1.615244093
23131136,1.402529071
23131138,1.612151934
23131140,1.649467749
23131142,1.582151028
23131144,1.58742076
23131146,0.957651723
23131148,0.781818182
23131150,0.781818182
23131152,0.781818182
23131154,0.781818182
23131156,1.073413879
23131158,0.781818182
23131160,0.781818182
23131162,1.730279687
23131164,1.842044432
23131166,1.836056577
23131168,2.40322159
23131170,1.065296751
23131172,1.126158188
23131174,0.818411954
23131176,0.781818182
23131178,0.781818182
23131180,0.781818182
23131182,1.065882255
23131184,1.198941824
23131186,1.393315591
23131188,0.865245301
23131190,1.042404665
23131192,0.781818182
23131194,0.781818182
23131196,0.781818182
23131198,0.781818182
23131200,1.344718902
23131202,1.168293816
23131204,2.025578627
23131206,0.868792121
23131208,1.074992951
23131210,1.119697921
23131212,0.781818182
23131214,0.781818182
23131216,0.781818182
23131218,0.781818182
23131220,0.781818182
23131222,0.859215495
23131224,0.912358464
23131226,0.872344163
23131228,0.956387994
23131230,0.823878009
23131232,0.840752955
23131234,1.270265257
23131236,0.846069933
23131238,1.405897644
23131240,0.953545197
23131242,0.781818182
23131244,1.00135412
23131246,0.856397436
23131248,0.781818182
23131250,0.781818182
23131252,0.953206334
23131254,1.468732835
23131256,0.86046817
23131258,1.080726915
23131260,0.781818182
23131262,1.144694088
23131264,1.141051273
23131266,1.567008835
23131268,1.056890473
23131270,2.25614098
23131272,1.083248066
23131274,0.929198823
23131276,0.987501745
23131278,0.781818182
23131280,1.300371352
23131282,0.930548395
23131284,1.057131371
